Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ESTAR:Zone Operative Temperature [C](Hourly),JANTAR:Zone Operative Temperature [C](Hourly),ESCRITORIO:Zone Operative Temperature [C](Hourly),QUARTO1:Zone Operative Temperature [C](Hourly),QUARTO2:Zone Operative Temperature [C](Hourly),EXERCICIO:Zone Operative Temperature [C](Hourly),GARAGEM:Zone Operative Temperature [C](Hourly),LAVAND:Zone Operative Temperature [C](Hourly) 
 04/17  18:00:00,18.833333333333333,21.037118841425739,20.921201466759368,21.083814044646464,20.329460785498069,20.25962129290822,21.708587701740183,20.805711759851126,20.801781846536778 
 04/17  19:00:00,17.416666666666669,20.67667979706344,20.417665290248566,20.896999956861924,20.154350302780157,20.08221202796204,21.52033273040732,20.15742185260774,20.427138910842016 
 04/17  20:00:00,17.0,20.616171776765314,20.342194909598179,20.77400906144717,20.12642361882185,20.123880944186455,21.356655592056158,19.990221562526754,20.258931735922685 
 04/17  21:00:00,16.416666666666669,20.509467566855006,20.25954266026263,20.607510285877173,19.99995841510008,19.987411083991089,21.142868665481193,19.793347666119826,20.008956324776734 
 04/17  22:00:00,16.116666666666668,20.38650223692629,20.215312865146008,20.47079181767823,19.997517206288415,19.881013999725864,21.012558864086878,19.523093086283116,19.698887394466273 
 04/17  23:00:00,16.083333333333333,20.09379348965861,20.092405322047374,20.2099753076877,20.174528168081659,20.08568750375433,20.431302558730704,19.361442774071454,20.03100429677898 
 04/17  24:00:00,16.0,19.99401646269002,20.099611755952727,20.070649261583605,20.126455539189995,20.043704553920166,20.288081882306913,19.242164804337219,20.049237478515367 
 04/18  01:00:00,15.416666666666666,19.883215848571074,20.05935650202402,20.037642931846283,20.024425709791829,19.877516950025379,20.144755745902498,19.10872112555619,19.916864918827316 
 04/18  02:00:00,15.0,19.7580165423731,19.961972242055646,20.074790884194515,19.97684595737204,19.84503742687187,20.193358917662008,18.968051395877479,19.76719744547381 
 04/18  03:00:00,15.0,19.64964107713588,19.885054909603828,20.066971471731688,19.99664325065906,19.80696492488622,20.072870339611858,18.856059302202735,19.642406972189634 
 04/18  04:00:00,15.174999999999999,19.548119290686704,19.81129494539205,20.024064299552618,20.01007094457503,19.76853969325263,20.01883215555642,18.766408182711076,19.53246828586289 
 04/18  05:00:00,15.125,19.46561836257624,19.744294212222746,19.953007128480729,19.914591247289505,19.72546250252948,20.139247408050854,18.700412264552488,19.417656568761698 
 04/18  06:00:00,15.0,19.36414392649142,19.656519485554118,19.8696385646581,19.88212422597712,19.790702836501,20.052524621623048,18.599986090246593,19.285359047489519 
 04/18  07:00:00,15.0,19.321079259488874,19.58216594971977,19.789480597457105,19.906583578753229,19.72467698118795,20.047721602362363,18.614911593608889,19.16570475905348 
 04/18  08:00:00,15.583333333333334,19.742708444364934,19.689952214679395,19.767538359002168,19.923066156193746,19.733044817666579,20.067776140123966,19.602122361403546,19.21755286382739 
 04/18  09:00:00,16.0,20.20031914672886,19.925862388776648,19.815249808952378,19.909821084981166,19.688067537749818,20.223525390558366,20.41378961936665,19.46916094569161 
 04/18  10:00:00,15.94166666666667,21.09422382143477,20.038659402459037,19.92193316059161,20.00666878986149,19.86549862245926,20.307057364079097,21.84458555573997,19.886428083014189 
