Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ESTAR:Zone Operative Temperature [C](Hourly),JANTAR:Zone Operative Temperature [C](Hourly),ESCRITORIO:Zone Operative Temperature [C](Hourly),QUARTO1:Zone Operative Temperature [C](Hourly),QUARTO2:Zone Operative Temperature [C](Hourly),EXERCICIO:Zone Operative Temperature [C](Hourly),GARAGEM:Zone Operative Temperature [C](Hourly),LAVAND:Zone Operative Temperature [C](Hourly) 
 01/03  15:00:00,24.0,26.61383832529529,25.96590559344685,25.965883534888339,25.603590578426834,25.50291537207021,28.121508652074128,28.364482772319094,26.54912343594548 
 01/03  16:00:00,24.0,26.35306983095843,25.875498195485048,26.282315942291736,25.86226813215799,25.577044550613907,28.336098925900349,28.09710847973228,27.05764479788156 
 01/03  17:00:00,24.0,26.350979499357334,26.349438773172467,26.593961439157398,26.060704723096469,25.64418105561904,28.46599933788042,27.646982783379874,27.356060442795099 
 01/03  18:00:00,23.416666666666669,26.123353185941597,26.610830836049919,26.495343616978855,25.927869951817696,25.463301429465944,28.170795145393467,26.84652535586081,26.974729246004576 
 01/03  19:00:00,22.3,25.457820626982543,25.95692655677996,26.25779622390065,25.49105544033884,24.880668100117846,27.81142338635158,25.628524610092275,26.04498733884446 
 01/03  20:00:00,21.333333333333333,24.69202382353301,25.135642067536357,25.913594280542417,25.112999249121118,24.410985951377268,27.311577525883086,24.50545755903529,25.212847415628507 
 01/03  21:00:00,19.833333333333333,24.10744672567787,24.525935816452017,25.45007650019869,24.6501184764753,23.975261992846226,26.684208397452765,23.534960224350475,24.36626758963239 
 01/03  22:00:00,19.525000000000003,23.853190083058153,24.233930712331529,25.29414106369474,24.463181036859809,23.749156178392956,26.45178027080331,23.000978792752777,23.98003649872361 
 01/03  23:00:00,19.958333333333333,23.630454309930255,23.969094270992163,24.75912860624332,24.726526947464597,24.260817795981344,25.619873663089746,22.90792519441136,23.88436710599971 
 01/03  24:00:00,20.583333333333333,23.564928103684669,23.975260442358406,24.709727271083279,24.844841112527207,24.48964645521259,25.566373253461405,22.936071211635178,23.909106177973368 
 01/04  01:00:00,20.183333333333335,23.548712106386195,23.748648123543846,24.473204190943965,24.60366858868127,24.35232081616566,25.252836938939966,22.73083098864667,23.58820307545535 
 01/04  02:00:00,20.416666666666669,23.404746684862628,23.703460627625096,24.410250038504939,24.588126343884214,24.42166351998056,25.1738961206933,22.603436641248963,23.509371905209208 
 01/04  03:00:00,20.416666666666669,23.38458361358478,23.666884556283394,24.294541868561809,24.497234973969314,24.40808030005454,25.014930368884394,22.5468938198172,23.335630537843416 
 01/04  04:00:00,19.416666666666669,22.975705192193634,23.18690093608011,23.917189699220207,24.15067772582128,24.02845283277874,24.547474433583614,22.074591695742926,22.829023145675863 
 01/04  05:00:00,19.0,22.675863633897593,22.86181825372419,23.66749264879664,23.929258071448193,23.783604075280196,24.245742881259447,21.727349592025264,22.501607866467137 
 01/04  06:00:00,19.0,22.54570838145499,22.73871208059335,23.54196587203428,23.82918020504677,23.68167364555717,24.099063390928774,21.608499465194755,22.337555960614539 
 01/04  07:00:00,19.525000000000003,22.68384847561967,22.8675690298961,23.58683630436811,23.975541564554687,23.853502803200855,24.249121677289606,22.02346037826007,22.48051979620455 
 01/04  08:00:00,19.958333333333333,23.076292111437039,23.10916993738263,23.666377378515816,24.099875822652593,24.024456719534269,24.493656650164526,22.90660300014952,22.74111489857391 
 01/04  09:00:00,20.0,23.45469509858658,23.27811009580181,23.68168341109298,23.877824850523806,23.87319403337462,24.696554870023193,23.86726076014338,22.942408109638085 
 01/04  10:00:00,21.166666666666669,24.146589259687393,23.839695611215779,24.010919153444396,24.19175655264861,24.262749479650819,25.290779532382705,25.154553588557108,23.56825108551095 
 01/04  11:00:00,22.583333333333333,24.79139115292844,24.60029674603655,24.467703423840474,24.631081499985855,24.73544322109932,25.946025325424,26.403332186250088,24.36707090498375 
 01/04  12:00:00,24.166666666666669,25.516939224586407,25.287235551194369,24.95146651706493,25.107249629212764,25.181697863059516,26.61016463330895,27.493004520434125,25.174158562193225 
 01/04  13:00:00,25.291666666666669,26.398341877397259,25.9512635976501,25.393123756239864,25.53166171996379,25.72170656748695,27.10986036441008,28.418792317363495,25.907997436852104 
 01/04  14:00:00,23.458333333333333,26.26128270986763,25.758598680202188,25.206641324299129,25.314753027976406,25.43797229048236,26.836706457120525,28.183366428709474,25.862378595766299 
 01/04  15:00:00,22.583333333333333,25.831710669328158,25.69073070259004,25.539351639508625,25.218916409744748,25.191907883597169,27.256305951027057,27.65358963623653,25.99447339041339 
 01/04  16:00:00,23.641666666666667,26.167935765170357,26.21760168375249,26.161513082474767,25.723902638024815,25.587999312370756,27.82702554385273,27.79129730029221,26.960094794525828 
 01/04  17:00:00,24.041666666666669,26.590987092586209,26.61036774724266,26.59043257649981,26.012941219086057,25.70714033387043,28.15388514673408,27.64526370206808,27.417830192140813 
 01/04  18:00:00,22.25,25.618868563199088,25.38672221825857,25.999429903731465,25.457207837415468,25.088655906150906,27.41175584202197,26.296158929579894,26.39873326972408 
 01/04  19:00:00,21.175,24.87949589047069,24.66414948469881,25.765365334908667,25.00943865353905,24.67906021501783,27.046924808511809,24.874790705683549,25.405601458587684 
 01/04  20:00:00,21.125,24.79966916559617,24.70109769883513,25.717456307163464,24.8928584072322,24.644231526860979,26.876935314575634,24.16459968790424,24.976721496638704 
 01/04  21:00:00,21.0,24.6577531252662,24.72597675049296,25.6354589421537,24.776733154741483,24.532815621515394,26.72097776694365,23.72742911093911,24.65790892291842 
 01/04  22:00:00,20.416666666666669,24.420958473256495,24.526844758295125,25.424175129994933,24.56018571746363,24.375604730182166,26.44132509037534,23.318613547671324,24.247415619191274 
 01/04  23:00:00,20.583333333333333,23.813068634673074,24.07155928071704,24.764136424553756,24.772712463309614,24.471384839612154,25.521297021356348,23.117317778021698,24.09467943192225 
 01/04  24:00:00,21.0,23.85241763622218,24.08452953301902,24.711192613826929,24.846552998104817,24.739369908882407,25.440498463017105,23.124358318261547,24.060585999270434 
 01/05  01:00:00,20.59166666666667,23.660688545125479,23.83002669035534,24.467929301082607,24.595364697936828,24.53393352940431,25.141722142301487,22.87694230430034,23.75195561345455 
 01/05  02:00:00,20.708333333333333,23.45404951867863,23.60298403733064,24.365359958510326,24.534375962027509,24.42768495402568,25.030153992645933,22.74780999023277,23.63523814629094 
 01/05  03:00:00,20.416666666666669,23.336509919415147,23.45656071118252,24.186341207230247,24.383157895023819,24.330506268697979,24.790455006448238,22.566140140760678,23.371544282242416 
 01/05  04:00:00,20.116666666666668,23.113611595262726,23.25106064139362,24.006508013930625,24.23859220197122,24.09319619333739,24.556743082188637,22.301398361779524,23.114905303099758 
 01/05  05:00:00,20.083333333333333,22.98743517008066,23.117128419797898,23.901673938964764,24.15841482929774,23.971524841581794,24.40830149181644,22.167831569246315,22.952704406814175 
 01/05  06:00:00,20.0,22.78806426807324,22.901418651495339,23.77563015983809,24.064325724325984,23.695123174951985,24.26848218702774,22.068039646876668,22.78884802690685 
 01/05  07:00:00,20.46666666666667,23.045749543914707,23.12617389258123,23.82902118108395,24.223439125140759,24.00799605982374,24.561549177866785,22.700585093080027,22.941364460600039 
 01/05  08:00:00,20.916666666666669,23.954032128222747,23.536481871569987,23.940500100488863,24.386011866502739,24.30047022275636,25.3677343165908,24.718286077409286,23.232698107449918 
 01/05  09:00:00,21.583333333333333,24.454658150435014,23.86634810672922,24.11588877952799,24.31093705216962,24.153095234294388,25.800795449883315,26.028893769710476,23.679972317635764 
 01/05  10:00:00,22.64166666666667,25.10408041042174,24.486401033857267,24.46078619243596,24.63065679131142,24.47917182804443,26.509631238853929,27.328583315325348,24.33654092862791 
