Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ESTAR:Zone Operative Temperature [C](Hourly),JANTAR:Zone Operative Temperature [C](Hourly),ESCRITORIO:Zone Operative Temperature [C](Hourly),QUARTO1:Zone Operative Temperature [C](Hourly),QUARTO2:Zone Operative Temperature [C](Hourly),EXERCICIO:Zone Operative Temperature [C](Hourly),GARAGEM:Zone Operative Temperature [C](Hourly),LAVAND:Zone Operative Temperature [C](Hourly) 
 06/07  17:00:00,18.0,18.851875239807805,18.792055304047268,18.49152747967964,17.112450751061578,17.161675398806023,18.78820028989467,18.338204143574573,19.025556033703663 
 06/07  18:00:00,17.416666666666669,18.726525549719914,18.80064619786926,18.579812210165398,17.125156287773299,17.156723487900185,18.78146177964232,17.625341369824715,18.76801204735304 
 06/07  19:00:00,16.06666666666667,18.759355481736514,18.834080266855247,18.713781459818283,17.02766995663715,17.0048161965528,18.90439564405017,17.08201653308998,18.368874827843898 
 06/07  20:00:00,14.583333333333334,18.619186260461516,18.66496653579461,18.474931831060134,16.877128720305849,16.77695183297297,18.74044905746483,16.608539688390306,17.93405939787789 
 06/07  21:00:00,13.416666666666666,18.41980063294278,18.423123387464476,18.572035393480566,16.70109035195375,16.52730975929855,18.526273015615656,16.242318295133157,17.556057675381586 
 06/07  22:00:00,10.550000000000003,18.095020391783863,18.038395333659467,18.333105668976108,16.43295984423389,16.1654257035951,18.257247078786866,15.744953856820475,17.0594358766792 
 06/07  23:00:00,8.916666666666666,16.754275632140904,16.709861696884329,16.79543591173693,16.69996504780888,16.193061565602336,16.634426785406938,15.13054049280371,16.5416106306746 
 06/07  24:00:00,8.416666666666666,16.00841638030727,15.9760645857828,16.05650422840864,16.544614191810799,15.981500575512533,16.092863309367485,14.764468351425615,16.12766750215069 
 06/08  01:00:00,7.241666666666667,15.612735943377319,15.551425646041042,15.633639674439431,16.119254498423307,15.500458247251864,15.68776561044831,14.367240405477589,15.6582152401959 
 06/08  02:00:00,6.875,15.246788746956446,15.184059544552286,15.244908573172524,15.80786127976439,15.116995928450422,15.33575613488901,13.998812806985106,15.246523057694694 
 06/08  03:00:00,5.833333333333333,14.901489100087352,14.810712899503516,14.844289084323214,15.490244452242579,14.746375596660299,14.9577484020744,13.653621081564934,14.801153650277812 
 06/08  04:00:00,5.175000000000001,14.55056289245821,14.431822355494307,14.43035696575121,15.165511975664615,14.351347642077388,14.56765403802661,13.270750793359197,14.352008882288564 
 06/08  05:00:00,5.708333333333333,14.29570625829401,14.161497446293275,14.071649295663497,14.89745903573487,14.036498843227874,14.266647296076961,13.066449576998528,14.02230881314776 
 06/08  06:00:00,5.416666666666667,14.050371000337142,13.896424256583883,13.72704202856788,14.62563114581062,13.734174684100902,13.96115295570677,12.880717797421019,13.679363441325942 
 06/08  07:00:00,5.058333333333334,13.797523605826705,13.618854818046757,13.40120522468841,14.464800349383408,13.52433763176672,13.654143744795603,12.648126851507549,13.347619849888995 
 06/08  08:00:00,5.625,13.805816726470779,13.496612965237617,13.156567091703409,14.292971109935584,13.342397511655767,13.477824430691144,12.930728471167207,13.17735916987934 
 06/08  09:00:00,6.583333333333333,14.554139205551714,13.7557112866486,13.096384952835394,13.80842560830344,12.940273293767119,13.553291902145162,14.956106990323932,13.326348725419374 
 06/08  10:00:00,9.275,15.774502094939836,14.445716620311544,13.385424567747285,13.927126902494172,13.14243554352388,13.87003066205007,17.895281899922176,13.968378881367997 
 06/08  11:00:00,12.708333333333334,17.018356795191705,15.406160438100372,14.044729540756166,14.329577058017023,13.693986511560075,14.437902638576837,19.439641395477439,15.145443178997219 
 06/08  12:00:00,15.166666666666666,17.947062434051394,16.405861487769568,15.014763162138017,14.993638011295725,14.558882505018273,15.132607237934055,20.204333553085644,16.71713352090892 
 06/08  13:00:00,16.641666666666667,18.561994348022858,17.375164666173949,16.332616113729477,15.987867627623892,15.783768998240625,15.863236018223438,20.458620213414539,18.50444269315869 
 06/08  14:00:00,18.208333333333333,18.832435723385897,18.120319866416819,17.388347156281104,16.774726282914569,16.721842201659304,16.597309378495724,20.05162392274212,19.63897092746373 
 06/08  15:00:00,19.0,19.54996689530092,19.120152833025018,18.885964194714643,17.4544265594587,17.54691791700775,18.64364283143716,19.953829199137869,20.371506086246077 
 06/08  16:00:00,19.349999999999999,19.780078170175718,19.660390214712167,19.79057083100319,18.339063841951306,18.568581106514345,19.303731213656787,19.899376385844744,21.32092437781324 
 06/08  17:00:00,18.666666666666669,19.65947918458642,19.844409409740245,19.91797551328932,18.574062484041297,18.776502920420524,19.45270885968345,19.285957781343137,21.028507570178708 
 06/08  18:00:00,17.416666666666669,19.42527298169257,19.587397347384895,19.650150517253129,18.474363710036007,18.587721274435557,19.316124855515214,18.422379638211458,20.406106512137307 
 06/08  19:00:00,15.366666666666668,19.314466002165884,19.31969624550523,19.48731619693628,18.259633296610564,18.27080502216749,19.25280761123171,17.698795854032409,19.913638569086527 
 06/08  20:00:00,13.5,19.11655880133702,19.061104650509717,19.258963637521757,17.9696070959528,17.847113021020417,19.022914186066598,17.018687136704025,19.57103529408963 
 06/08  21:00:00,11.833333333333334,18.946062886078125,18.95348125914207,19.019753962950778,17.640553307757825,17.399376827076769,18.811846868671215,16.487426529036936,18.898381346953959 
 06/08  22:00:00,10.825000000000001,18.651995789553639,18.661300378932908,18.690042671471159,17.274014023684186,16.94327429049406,18.508631042079374,15.992090902820655,18.273175009457128 
 06/08  23:00:00,10.816666666666669,17.503160205585215,17.469735650662906,17.629619714530365,17.6284987568052,17.08308660816289,17.27252529569369,15.76180383735848,17.826210063023287 
 06/08  24:00:00,10.958333333333334,16.888676572628069,16.832032442476856,16.970983442949746,17.5364738150842,16.96533230710149,16.805448715987227,15.653818680755038,17.420096790830944 
 06/09  01:00:00,10.008333333333335,16.55056235715217,16.47781821268449,16.613704265419235,17.167958854573187,16.55489119832526,16.486134250211895,15.369735534962113,16.972168590060194 
 06/09  02:00:00,10.291666666666666,16.278717446665856,16.19226022214045,16.29118732179414,16.90963654796711,16.239276171139229,16.23107739287936,15.144173113305202,16.605962524870774 
 06/09  03:00:00,10.416666666666666,16.064857817623733,15.972437238332452,16.005641692271,16.67715138399998,15.996714970822723,15.995240136397748,15.009020171231518,16.275703284162519 
 06/09  04:00:00,9.883333333333333,15.799529098305614,15.70088153563844,15.717238288503714,16.437849505093543,15.732948767007095,15.721156969357857,14.761781386147979,15.926043768694337 
 06/09  05:00:00,9.333333333333334,15.5540644220336,15.440169138755716,15.433475181986447,16.2070038919516,15.475106444738872,15.466385197461227,14.534890932771069,15.59240068929895 
 06/09  06:00:00,9.0,15.286080208243249,15.183871373054389,15.167510708696476,15.989235497450315,15.23588630286635,15.219987306349614,14.279769131095149,15.290779653229516 
 06/09  07:00:00,9.0,15.089861173836276,14.97514411534934,14.921358785362325,15.901730244447178,15.110482851850114,14.999103757430106,14.125775613524267,15.025857958307349 
